user,location,source,place,created_at,geo_enabled,friends_count,text,retweet_count,retweeted_status
TaranChawla01,"Nabha, India",Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000017B1B495A90>, id='79190ea82740d12b', url='https://api.twitter.com/1.1/geo/id/79190ea82740d12b.json', place_type='city', name='Nabha', full_name='Nabha, India', country_code='IN', country='India', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000017B1B495A90>, type='Polygon', coordinates=[[[76.123644, 30.354751], [76.175513, 30.354751], [76.175513, 30.394649], [76.123644, 30.394649]]]), attributes={})",2021-04-12 02:53:36,True,638,When a country’s police force are targeting farmers that’s really screwed up. World must condemn @AmitShah &amp;… https://t.co/ad36jw2Dhq,1,False
KingKisshor,,Twitter for iPhone,,2021-04-12 02:53:32,False,5,"@annuthatte More than 350+ Farmers lost their life’s during the ongoing Protest 
Rather then catching the culprits,… https://t.co/muMwYYzqRZ",1,False
Bhupinderq33n,"Punjab, India",Twitter for Android,,2021-04-12 02:53:30,True,53,.@DGPPunjabPolice was the permission taken by @CPDelhi to abduct and use 3rd degrees to interrogate a domicile of P… https://t.co/rfxE61Gm4j,7,False
kiranjattsandhu,"Portage, MI",ISupportFarmers,,2021-04-12 02:53:28,False,69,Delhi police is helping BJP in dividing the country. Farmers are uniting the country.… https://t.co/EXFWgpfCvo,10,False
KingKisshor,,Twitter for iPhone,,2021-04-12 02:53:25,False,5,"@kaurraman00 More than 350+ Farmers lost their life’s during the ongoing Protest 
Rather then catching the culprits… https://t.co/c8elJCrXZj",1,False
kaurraman00,,ISupportFarmers,,2021-04-12 02:53:17,False,152,"BJP goons pelting stones on farmers in presence of Delhi police. Shame Delhi police.
#DelhiPolice_TorturingFarmers… https://t.co/Ff3bnvDUSa",1,False
ChanakyaUvach,,Twitter for Android,,2021-04-12 02:53:07,False,37,"#DelhiPolice_TorturingFarmers
Useless trend.Stop it immediately.",1,False
deeprana1007,,ISupportFarmers,,2021-04-12 02:53:06,False,71,Delhi police using force to beat the farmers. They took some farmers to jail and registered false cases on them.… https://t.co/YGMnGlh7GU,1,False
karanB698,"Brampton, Ontario",Twitter for iPhone,,2021-04-12 02:53:00,False,28,Delhi police is doing vry shameful act by beating innocent people...#DelhiPolice_TorturingFarmers,1,False
judge_rupinder,,ISupportFarmers,,2021-04-12 02:52:55,False,56,"Shameful that Delhi Police allowed to torture Punjabis: Navjot Sidhu
#DelhiPolice_TorturingFarmers
 I support farme… https://t.co/eePaY0TtX9",1,False
_ManikGoyal,"Helsinki, Finland",Twitter for iPhone,,2021-04-12 02:52:48,False,543,@_I__Am__Groot @Amuu213 @capt_amarinder @Monica_Gill1 @aartic02 @updeshkb @Davinder8107 @Jazz_backup @BloggedbySP… https://t.co/CaXXGymc4q,1,False
admiral_Genrel,Republic of Wadiya,Twitter for Android,,2021-04-12 02:52:48,False,1486,"#DelhiPolice_TorturingFarmers 
I don't understand how can they generate new jobs, in reality they are killing old j… https://t.co/pZe7l0Gyr7",4,False
jssaini54634980,,ISupportFarmers,,2021-04-12 02:52:44,False,164,"The Government is not interested in stopping torture by the police
#DelhiPolice_TorturingFarmers
 I support farmers! https://t.co/xHaAYIeZMO",1,False
kairon0002,"Auckland, New Zealand",Twitter for iPhone,,2021-04-12 02:52:42,False,25,How brutal could a govt be to torture it’s inhabitants to stop them from protesting over their genuine cause.  Sham… https://t.co/RKbetxvKzk,1,False
ruby_roniece,,Twitter for iPhone,,2021-04-12 02:52:40,False,378,"@capt_amarinder @DelhiPolice @PunjabPoliceInd @RahulGandhi 

Punjab wants answers from its elected govt on this mat… https://t.co/aVDcyLfq17",2,False
kairon0002,"Auckland, New Zealand",Twitter for iPhone,,2021-04-12 02:52:37,False,25,How brutal could a govt be to torture it’s inhabitants to stop them from protesting over their genuine cause.  Sham… https://t.co/z0Kde3UBii,1,False
DrmanvirS,Punjab,Twitter Web App,,2021-04-12 02:52:36,False,551,"#DelhiPolice_TorturingFarmers
Total failure of punjab government and Punjab police",12,False
Manniepreet,,NoFoodNoFarmer,,2021-04-12 02:52:34,False,192,"Delhi police beating the farmers for peaceful protest.
#DelhiPolice_TorturingFarmers
 The World is Watching https://t.co/7Irb5j3ns2",3,False
kairon0002,"Auckland, New Zealand",Twitter for iPhone,,2021-04-12 02:52:31,False,25,How brutal could a govt be to torture it’s inhabitants to stop them from protesting over their genuine cause.  Sham… https://t.co/cXLtvhryWa,1,False
SonnyJudge1,,NoFoodNoFarmer,,2021-04-12 02:52:23,False,561,International organisations support Indians farmers: NYT carries full page declaration… https://t.co/qkf9yapAGD,4,False
pb07cheema,Jithe rab vasda,Twitter for iPhone,,2021-04-12 02:52:22,False,885,"@Vatsal30523939 Then stop asking!

#DelhiPolice_TorturingFarmers",1,False
NauNihal2018,,ISupportFarmers,,2021-04-12 02:52:16,False,71,"Delhi police beating and torturing the farmers. 
#DelhiPolice_TorturingFarmers
 Farmers protest peacefully https://t.co/ZFx81Y53Uy",1,False
KingKisshor,,Twitter for iPhone,,2021-04-12 02:52:15,False,5,"@_H_K_1_3_ Shame on Delhi Police 
#DelhiPolice_TorturingFarmers",1,False
SukheetJataana,Canada,NoFoodNoFarmer,,2021-04-12 02:52:12,False,494,"Delhi police is responsible for human rights violations against farmers.
#DelhiPolice_TorturingFarmers
 Chardi Kala… https://t.co/gYoPppeqM9",2,False
gill_psg,,ISupportFarmers,,2021-04-12 02:52:04,False,64,"Delhi continue to arrest and harass the peaceful protesters. This must stop. 
#DelhiPolice_TorturingFarmers
 Police… https://t.co/xYn23KkWLp",1,False
atheistinsan,,Twitter for Android,,2021-04-12 02:52:04,False,52,"It's Farmers vs government
Love india #FarmersProtest #Farmers_vs_BikauModi #Kisan_Da_Haq_Ethe_Rakh… https://t.co/ClukvRva7c",2,False
stopspreadhates,( punjab❤),Twitter for Android,,2021-04-12 02:52:02,False,75,"Justice for lakha sidhana brother
#DelhiPolice_TorturingFarmers",1,False
karanvirk77,👑 ਪੰਜ-ਆਬ 👑 ⚔️Sikh Empire⚔️,Twitter for Android,,2021-04-12 02:52:00,False,992,Laws are spider webs through which the big flies pass and the little ones get caught :-Honore de Balzac… https://t.co/D19Ca3bAUX,11,False
nalaikjatt,"Amritsar, India",Twitter Web App,,2021-04-12 02:51:57,False,45,Where r “Proud” people? Is this u r proud of innocent people being tortured? Shame on rss/bjp lead system and polic… https://t.co/svUuYw6ETy,1,False
rajasthani03,,ISupportFarmers,,2021-04-12 02:51:54,False,23,"Delhi continue to arrest and harass the peaceful protesters. This must stop. 
#DelhiPolice_TorturingFarmers
 Sad fo… https://t.co/LAwCzaYooo",1,False
BhagwantSandh12,,ISupportFarmers,,2021-04-12 02:51:43,False,94,Human rights violations in India against farmers must be condemned. The world is watching.… https://t.co/79zQVkv4lo,1,False
pb07cheema,Jithe rab vasda,Twitter for iPhone,,2021-04-12 02:51:34,False,885,"@spandey_jr Robot 

#DelhiPolice_TorturingFarmers",1,False
karanB698,"Brampton, Ontario",Twitter for iPhone,,2021-04-12 02:51:32,False,28,Stop harassing innocent  farmers...#DelhiPolice_TorturingFarmers,1,False
kiranjattsandhu,"Portage, MI",ISupportFarmers,,2021-04-12 02:51:32,False,69,All the tactics used by Delhi police to harm the farmers to the fullest on behest of BJP.… https://t.co/hrWnyq4vP9,4,False
nalaikjatt,"Amritsar, India",Twitter Web App,,2021-04-12 02:51:28,False,45,Where r “Proud” people? Is this u r proud of innocent people being tortured? Shame on rss/bjp lead system and polic… https://t.co/4rxx8QEKsB,1,False
SukhrajSinghBa7,,Twitter for iPhone,,2021-04-12 02:51:26,False,10,@Kisanektamorcha @capt_amarinder #DelhiPolice_TorturingFarmers | Govt has crossed all the limits but still our coun… https://t.co/HcsjqKY584,2,False
kaurraman00,,ISupportFarmers,,2021-04-12 02:51:20,False,152,"""Was Tortured"": Man Captured By Farmers, Accused Of Planning To Disrupt Tractor Rally
#DelhiPolice_TorturingFarmers… https://t.co/U4O25XlbTn",1,False
Sandeep20459266,Bathinda ,Twitter for iPhone,,2021-04-12 02:51:15,False,58,since I’m young I’m looking at my father and uncle working hard in the farm and they always smile while working in… https://t.co/6rM2VWie4I,1,False
BoharSi74285821,"Al Rayyan, Qatar",Twitter for Android,,2021-04-12 02:51:14,False,722,"Save farmers Save Nation
#DelhiPolice_TorturingFarmers",12,False
loyal90901246,,Twitter for iPhone,,2021-04-12 02:51:13,False,467,World must condemn @AmitShah &amp; @DelhiPolice for gross #HumanRightsViolations &amp; criminal torture of innocent farmers… https://t.co/N3GC67SSe6,1,False
TutSimran,"California, 🇺🇸",Twitter for iPhone,,2021-04-12 02:51:10,False,60,"@YSAnttal @Iamjazzie96 We must definitely do that 

#FarmersProtest
Keep Supporting Farmers ✊
Farmer Make it happen… https://t.co/JvmbWwx3cI",3,False
deeprana1007,,ISupportFarmers,,2021-04-12 02:51:09,False,71,"Delhi police continue to engage with BJP goons and threaten the farmers protest. 
#DelhiPolice_TorturingFarmers
 Su… https://t.co/ek64Exgj91",1,False
judge_rupinder,,ISupportFarmers,,2021-04-12 02:50:58,False,56,"Shame on Delhi police for arresting 80 years old farmer and torturing him
#DelhiPolice_TorturingFarmers
 I support… https://t.co/Ck9GOMFlIi",1,False
The_Secret000,,Twitter for Android,,2021-04-12 02:50:47,False,266,"How many times more we get fooled by politicians?

How many times more we chant their slogans in their rallies?

Pu… https://t.co/GiEZQMSasa",0,False
Aman_Sandhu05,,Twitter for iPhone,,2021-04-12 02:50:47,False,851,The most common way people give up their power is by thinking they don’t have any. We have the power just wake up t… https://t.co/2MyFntCDBY,16,False
jssaini54634980,,ISupportFarmers,,2021-04-12 02:50:46,False,164,"One tractor and so many policemen beating the farmers mercilessly. Shame BJP
#DelhiPolice_TorturingFarmers
 I suppo… https://t.co/6wtSDivoEW",0,False
DrmanvirS,Punjab,Twitter Web App,,2021-04-12 02:50:46,False,551,"At number 3... let's make it 1

 #DelhiPolice_TorturingFarmers",13,False
SainiS77929532,"Mumbai, India",Twitter for iPhone,,2021-04-12 02:50:41,False,94,Jai jawan jai kisan. Delhi police is also son of farmers??? ////\\\\\\#DelhiPolice_TorturingFarmers,0,False
Inderji42720445,,Twitter for Android,,2021-04-12 02:50:39,False,309,"#DelhiPolice_TorturingFarmers

DP on the Instructions of Moody are torturing farmers.

FAKE CASES AND FAKE DETENTIO… https://t.co/ncbJiNYBUJ",0,False
Jatinde99657395,,Twitter for Android,,2021-04-12 02:50:39,False,113,"Support farmers 
Respect farmers 
#DelhiPolice_TorturingFarmers",0,False
Manniepreet,,NoFoodNoFarmer,,2021-04-12 02:50:35,False,192,"""Was Tortured"": Man Captured By Farmers, Accused Of Planning To Disrupt Tractor Rally
#DelhiPolice_TorturingFarmers… https://t.co/ddbLzqBcN6",0,False
VarunMundra85,"Zirakpur, punjab ",Twitter for iPhone,,2021-04-12 02:50:32,False,71,Stop torturing farmers #DelhiPolice_TorturingFarmers,0,False
karanB698,"Brampton, Ontario",Twitter for iPhone,,2021-04-12 02:50:30,False,28,We ll stay united until we win ... doesn’t matter how much u ll torturing us... kisan ekta zindabaad 💪🏻💪🏻💪🏻💪🏻#DelhiPolice_TorturingFarmers,0,False
Manpree75939264,,Twitter for iPhone,,2021-04-12 02:50:30,False,423,We are winning #DelhiPolice_TorturingFarmers https://t.co/wH010r0jHH,0,False
GhummanSatgur,,Twitter for iPhone,,2021-04-12 02:50:29,False,256,"'Shameful' &amp; 'Disgusting' act by Delhi Police!

How obnoxious can Modi govt be??

Torturing &amp; thrashing the youth i… https://t.co/pX0sT0vzHk",0,False
amrit_sohi,PUNJAB (INDIA),Twitter for iPhone,,2021-04-12 02:50:28,True,386,"Support farmer’s 
#DelhiPolice_TorturingFarmers https://t.co/bse3RMd2kd",0,False
_ManikGoyal,"Helsinki, Finland",Twitter for iPhone,,2021-04-12 02:50:25,False,543,"Hi. @CPDelhi @DelhiPolice your Motto says “Shanti Seva Nyaya”.
Think for few seconds, all that you are doing is Rig… https://t.co/YIy9iJPCgW",21,False
SonnyJudge1,,NoFoodNoFarmer,,2021-04-12 02:50:24,False,561,"Delhi police using metal rods for farmers. Shame on Modi 
#DelhiPolice_TorturingFarmers
 I Support Farmers! https://t.co/5ueW9mh0tj",1,False
sartajjeevan,,Twitter for iPhone,,2021-04-12 02:50:22,True,131,So shameful #DelhiPolice_TorturingFarmers https://t.co/R1Kq6FzRjY,1,False
singh0maninder,,Twitter for iPhone,,2021-04-12 02:50:21,False,78,"INFORM MY LAND &amp; CHILDREN
WE DID NOT GIVE UP🌾✊
#DelhiPolice_TorturingFarmers https://t.co/SQZJWdIBGF",0,False
drhksibia,"Ludhiana, India",Twitter for Android,,2021-04-12 02:50:20,True,359,"#DelhiPolice_TorturingFarmers 
REPEAL three BLACK laws , stop ATROCITIES....

@Tractor2twitr @_ManikGoyal… https://t.co/dbmKj9aUAg",1,False
aijazah_dar,,Twitter Web App,,2021-04-12 02:50:14,False,184,"The police has been hurting our farmers who are fighting for their rights. 
#FarmersProtest… https://t.co/dKjg1MPPoG",0,False
NauNihal2018,,ISupportFarmers,,2021-04-12 02:50:13,False,71,Delhi police using tear gas on farmers. So many farmers were injured as police hit them on face. Police used expire… https://t.co/27LeK3FqG2,0,False
SukheetJataana,Canada,NoFoodNoFarmer,,2021-04-12 02:50:13,False,494,"Delhi police beating the farmers for peaceful protest.
#DelhiPolice_TorturingFarmers
 Chardi Kala !! https://t.co/uwfn3bX3uv",0,False
KingKisshor,,Twitter for iPhone,,2021-04-12 02:50:03,False,5,"More than 350+ Farmers lost their life’s during the ongoing Protest 
Rather then catching the culprits, Delhi Polic… https://t.co/2Mf1FvprL7",0,False
gill_psg,,ISupportFarmers,,2021-04-12 02:50:02,False,64,"""Was Tortured"": Man Captured By Farmers, Accused Of Planning To Disrupt Tractor Rally
#DelhiPolice_TorturingFarmers… https://t.co/0aKmk9mpCn",0,False
pb07cheema,Jithe rab vasda,Twitter for iPhone,,2021-04-12 02:50:02,False,885,"@Vatsal30523939 Happy republic day

#DelhiPolice_TorturingFarmers",0,False
sartajjeevan,,Twitter for iPhone,,2021-04-12 02:50:01,True,131,United we stand in solidarity with farmers #DelhiPolice_TorturingFarmers https://t.co/zgUjfJaUmI,1,False
loyal90901246,,Twitter for iPhone,,2021-04-12 02:50:01,False,467,World must condemn @AmitShah &amp; @DelhiPolice for gross #HumanRightsViolations &amp; criminal torture of innocent farmers… https://t.co/MdVxyAUgTp,1,False
rajasthani03,,ISupportFarmers,,2021-04-12 02:49:52,False,23,"Delhi police torturing farmers
#DelhiPolice_TorturingFarmers
 Sad for democratic country https://t.co/IFxTaHs0rm",0,False
pb07cheema,Jithe rab vasda,Twitter for iPhone,,2021-04-12 02:49:47,False,885,"@spandey_jr Robot 

#DelhiPolice_TorturingFarmers",0,False
BhagwantSandh12,,ISupportFarmers,,2021-04-12 02:49:40,False,94,"Delhi police using metal rods for farmers. Shame on Modi 
#DelhiPolice_TorturingFarmers
 Inquilab zindabaad!!!!!! https://t.co/MgYn8uyud5",0,False
asmat_rashid,,Twitter Web App,,2021-04-12 02:49:36,False,182,"This is our life! 
And we have no time for machinations, politics, and mud slinging.
#FarmersProtest… https://t.co/XnLtRcTxYB",1,False
navin4nation,India,Twitter for Android,,2021-04-12 02:49:34,False,2278,@Nikhil4INDI @13hundal @butterfly0o0o0 @Jessicakaur78 @IndiaAwakened_ @Kisanektamorcha @Tractor2twitr @PANJAB1849… https://t.co/2qIcPMLO9a,1,False
kiranjattsandhu,"Portage, MI",ISupportFarmers,,2021-04-12 02:49:30,False,69,Delhi police using force to beat the farmers. They took some farmers to jail and registered false cases on them.… https://t.co/fR4zsWl0Ql,0,False
surjeets3s,,Twitter for Android,,2021-04-12 02:49:28,False,256,"no statement by any politions of punjab about lakha sidana's brother
election 2022
#DelhiPolice_TorturingFarmers",18,False
DeDeHeggs,debraheggs@rocketmail.com,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x0000017B1B495A90>, id='7dc5c6d3bfb10ccc', url='https://api.twitter.com/1.1/geo/id/7dc5c6d3bfb10ccc.json', place_type='admin', name='Wisconsin', full_name='Wisconsin, USA', country_code='US', country='United States', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000017B1B495A90>, type='Polygon', coordinates=[[[-92.889433, 42.491921], [-86.24955, 42.491921], [-86.24955, 47.309715], [-92.889433, 47.309715]]]), attributes={})",2021-04-12 02:49:20,True,867,We got all night😡🤬🤬 #FarmersProtest #DelhiPolice_TorturingFarmers @Pontifex @HouseofCommons @PMOIndia @BorisJohnson… https://t.co/u6ibiL4npZ,1,False
kaurraman00,,ISupportFarmers,,2021-04-12 02:49:18,False,152,"Delhi police is targeting elderly farmers rather than the true criminals of India. 
#DelhiPolice_TorturingFarmers… https://t.co/QIuWvW8roS",0,False
MBadesh,"Fatehgarh sahib,Punjab,India",Twitter for Android,,2021-04-12 02:49:17,False,261,"you can imprision our body with chains, but not intensions
#DelhiPolice_TorturingFarmers
#FarmersProtest https://t.co/KtmPSCL0DR",1,False
deeprana1007,,ISupportFarmers,,2021-04-12 02:49:07,False,71,International organisations support Indians farmers: NYT carries full page declaration… https://t.co/FJsn5x4wfk,0,False
The_Secret000,,Twitter for Android,,2021-04-12 02:49:02,False,266,"Where are politicians Now?

Cong
Akali
Aap???

#DelhiPolice_TorturingFarmers",0,False
